mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b,match_type
1025477,roo negaya health post,oromia,GG2HB2IKoVj,roo negaya health post,oromia,0.8635420799255371,roo negaya health post woreda:Goro region:oromia zone:Bale Zone,roo negaya health post region:oromia zone:Bale ZHD,confirmed
1025477,roo negaya health post,oromia,bKHql0r5ukT,roo sade health post,oromia,0.8012916445732117,roo negaya health post woreda:Goro region:oromia zone:Bale Zone,roo sade health post region:oromia zone:Bale ZHD,confirmed
1025478,ro'o sade health post,oromia,bKHql0r5ukT,roo sade health post,oromia,0.8467493057250977,ro'o sade health post woreda:Goro region:oromia zone:Bale Zone,roo sade health post region:oromia zone:Bale ZHD,confirmed
1025535,sadamo health post,oromia,Q8wBB4Wm8h4,sadamo health post,oromia,0.8492040038108826,sadamo health post woreda:Holota Town region:oromia zone:Holeta Town,sadamo health post region:oromia zone:Holota Town ZHD,confirmed
1025569,sake health post,oromia,D8nSrLc96LY,sake health post,oromia,0.870583713054657,sake health post woreda:Dire region:oromia zone:Borena Zone,sake health post region:oromia zone:Borena ZHD,confirmed
1025570,oda tuta health post,oromia,SRSlo38M9Rh,oda tuta health post,oromia,0.9191891551017761,oda tuta health post woreda:Oda Bultum region:oromia zone:West Hararge Zone,oda tuta health post region:oromia zone:West Hararge ZHD,confirmed
1025616,sandabo dongoro health post,oromia,lthfFnFrh7U,sandabo dongoro health post,oromia,0.8690459132194519,sandabo dongoro health post woreda:Abay Chomen region:oromia zone:Horo Gudru Wellega Zone,sandabo dongoro health post region:oromia zone:Horo Gudru Wellega  ZHD,confirmed
1025666,sare saba health post,oromia,nINTNQxWN6n,sarre saba health post,oromia,0.8685598969459534,sare saba health post woreda:Kercha region:oromia zone:West Guji Zone,sarre saba health post region:oromia zone:West Guji ZHD,confirmed
1025833,selam health post,tigray,QOh37R92PXN,selam health post,tigray,0.8204217553138733,selam health post woreda:Adi Daero Town region:tigray zone:North West Zone,selam health post region:tigray zone:North Western ZHD,confirmed
1025833,selam health post,tigray,pZfSbzcr04B,selam health post,tigray,0.8204216957092285,selam health post woreda:Adi Daero Town region:tigray zone:North West Zone,selam health post region:tigray zone:North Western ZHD,confirmed
1025877,semana mudi health post,oromia,rbWtbLOJDvh,semana mudi health post,oromia,0.8732389211654663,semana mudi health post woreda:Kofele region:oromia zone:West Arsi Zone,semana mudi health post region:oromia zone:West Arsi ZHD,confirmed
1026094,midire genet health post,sidama,LtIkEp50Kk6,midire genet health post,sidama,0.8005775809288025,midire genet health post woreda:Hawassa Zuria Woreda region:sidama zone:Northern Zone,midire genet health post region:sidama zone:Shebedino WorHO,confirmed
1026177,shedam health post,oromia,uEIMtn53OsT,shedam health post,oromia,0.8577598333358765,shedam health post woreda:Goba region:oromia zone:Bale Zone,shedam health post region:oromia zone:Bale ZHD,confirmed
1026182,shegeg gafere health post,oromia,GflUSLcW8M0,shegeg gafere health post,oromia,0.8683146834373474,shegeg gafere health post woreda:Wonchi region:oromia zone:South West Shewa,shegeg gafere health post region:oromia zone:South West Shewa  ZHD,confirmed
1026294,shifarioo health post,oromia,aroiavQSjik,shifarioo health post,oromia,0.8579330444335938,shifarioo health post woreda:Goba region:oromia zone:Bale Zone,shifarioo health post region:oromia zone:Bale ZHD,confirmed
1026674,korme health post,tigray,LjtASdixXSQ,korem health center1,tigray,0.8189763426780701,korme health post woreda:Korem Town region:tigray zone:Southern Zone,korem health center1 region:tigray zone:Southern ZHD,confirmed
1026945,sodo leban health post,oromia,Uu4KGIaUnwZ,sodo liban health post,oromia,0.8799012303352356,sodo leban health post woreda:Becho region:oromia zone:South West Shewa,sodo liban health post region:oromia zone:South West Shewa  ZHD,confirmed
1026945,sodo leban health post,oromia,mGZ39GR7k1U,sodo gerbo health post,oromia,0.8450093269348145,sodo leban health post woreda:Becho region:oromia zone:South West Shewa,sodo gerbo health post region:oromia zone:South West Shewa  ZHD,confirmed
1026946,simbero chirecha health post,oromia,H9KS9yz8gGf,simbiro chiracha health post,oromia,0.8340880274772644,simbero chirecha health post woreda:Becho region:oromia zone:South West Shewa,simbiro chiracha health post region:oromia zone:South West Shewa  ZHD,confirmed
1027480,watabicha minjaro health post,oromia,aoLN3x3b8Xo,watabicha minjaro health post,oromia,0.8072807192802429,watabicha minjaro health post woreda:Walmara Woreda region:oromia zone:West Shewa Zone,watabicha minjaro health post region:oromia zone:SHEGER CITY Health Office,confirmed
1027697,werabu masi health post,oromia,F24u3i7jcTX,werabu berio health post,oromia,0.833270788192749,werabu masi health post woreda:Wonchi region:oromia zone:South West Shewa,werabu berio health post region:oromia zone:South West Shewa  ZHD,confirmed
1028270,yerer abayi health post,oromia,QVxdzlE5z6Y,yerer abeyi health post,oromia,0.8382796049118042,yerer abayi health post woreda:Koye Fache Sub-City region:oromia zone:Sheger City,yerer abeyi health post region:oromia zone:SHEGER CITY Health Office,confirmed
1028271,yerer necho health post,oromia,FUJS2f9cCTQ,yerer lencho health post,oromia,0.8044372200965881,yerer necho health post woreda:Koye Fache Sub-City region:oromia zone:Sheger City,yerer lencho health post region:oromia zone:SHEGER CITY Health Office,confirmed
1028635,dr lemlem no2 dental specialty clinic,addis ababa,OHkxlXu6RL7,dr lemlem medium dental clinic,addis ababa,0.8041583299636841,dr lemlem no2 dental specialty clinic woreda:Woreda 1 region:addis ababa zone:Nifas Silk Lafto Sub City,dr lemlem medium dental clinic region:addis ababa zone:Nifas Silk Lafto Sub City,confirmed
1028679,ayer tena primary hospital,addis ababa,uzK2d23ZAJ2,ayer tena medium clinic,addis ababa,0.8186433911323547,ayer tena primary hospital woreda:Woreda 4 region:addis ababa zone:Kolfe Sub city,ayer tena medium clinic region:addis ababa zone:Kolfe Subcity,confirmed
1028732,debebe ejeta medium clinic,addis ababa,KgR8WrnDLZh,debebe ejeta medium clinic,addis ababa,0.8705225586891174,debebe ejeta medium clinic woreda:Woreda 11 region:addis ababa zone:Yeka Sub City,debebe ejeta medium clinic region:addis ababa zone:Yeka Sub City,confirmed
1028750,hiwot medium clinic,addis ababa,xKgCvigy9df,hiwot medium dental clinic,addis ababa,0.8019265532493591,hiwot medium clinic woreda:Woreda 10 region:addis ababa zone:Yeka Sub City,hiwot medium dental clinic region:addis ababa zone:Gulele Sub City,confirmed
1028765,dashen pharmacy,addis ababa,WBgvvdK0dJO,dashen medium clinic,addis ababa,0.8037973642349243,dashen pharmacy woreda:Woreda 3 region:addis ababa zone:Bole Sub City,dashen medium clinic region:addis ababa zone:Bole Sub City,confirmed
1028817,oliyad medium clinic,addis ababa,YcBoRb5a7DO,oliyad medium clinic,addis ababa,0.8151718974113464,oliyad medium clinic woreda:Woreda 2 region:addis ababa zone:Lemi kura Sub city,oliyad medium clinic region:addis ababa zone:Yeka Sub City,confirmed
1028819,dr amir medium dental clinic,addis ababa,p3w7pIa69Vi,dr amir dental medium clinic,addis ababa,0.8364070653915405,dr amir medium dental clinic woreda:Woreda 7 region:addis ababa zone:Kolfe Sub city,dr amir dental medium clinic region:addis ababa zone:Yeka Sub City,confirmed
1028828,rama medium clinic,addis ababa,nIk9m5VcMBw,rama medium clinic,addis ababa,0.8060645461082458,rama medium clinic woreda:Woreda 13 region:addis ababa zone:Lemi kura Sub city,rama medium clinic region:addis ababa zone:Yeka Sub City,confirmed
1028913,dr meron dental medium clinic,addis ababa,dXeW95hqOzL,dr meron clinic,addis ababa,0.8209307789802551,dr meron dental medium clinic woreda:Woreda 5 region:addis ababa zone:Arada Sub City,dr meron clinic region:addis ababa zone:Arada Sub City WorHO,confirmed
1028939,yeka abado medium clinic,addis ababa,M0j2PODvM6G,yeka abado medium clinic,addis ababa,0.8269180655479431,yeka abado medium clinic woreda:Woreda 13 region:addis ababa zone:Lemi kura Sub city,yeka abado medium clinic region:addis ababa zone:Yeka Sub City,confirmed
1028950,dr mulugeta medium dental clinic,addis ababa,rj0BXFFzSV6,dr mulugeta medium dental clinic,addis ababa,0.8436431288719177,dr mulugeta medium dental clinic woreda:Woreda 5 region:addis ababa zone:Lideta Sub City,dr mulugeta medium dental clinic region:addis ababa zone:Addis Ketema Sub City,confirmed
1028974,el eyob medium clinic,addis ababa,C2bPIk5yoPj,el eyob medium clinic,addis ababa,0.8301997184753418,el eyob medium clinic woreda:Woreda 13 region:addis ababa zone:Lemi kura Sub city,el eyob medium clinic region:addis ababa zone:Yeka Sub City,confirmed
1028991,waka medium clinic,addis ababa,tovPc1Ugmkb,waka medium clinic,addis ababa,0.8055830597877502,waka medium clinic woreda:Woreda 2 region:addis ababa zone:Lemi kura Sub city,waka medium clinic region:addis ababa zone:Yeka Sub City,confirmed
1029010,gfb medium clinic,addis ababa,heQWrdC8kID,gfb medium clinic,addis ababa,0.8075032234191895,gfb medium clinic woreda:Woreda 2 region:addis ababa zone:Lemi kura Sub city,gfb medium clinic region:addis ababa zone:Yeka Sub City,confirmed
1029015,alem tena medium clinic,addis ababa,Z7ZqMS71HX5,ale huhuwa medium clinic,addis ababa,0.8043811321258545,alem tena medium clinic woreda:Woreda 1 region:addis ababa zone:Akaki Kality Sub City,ale huhuwa medium clinic region:addis ababa zone:Addis Ketema Sub City,confirmed
1029059,meseret dental specialty clinic,addis ababa,IOpVcozYvUM,meseret dental specialityclinic,addis ababa,0.8549574017524719,meseret dental specialty clinic woreda:Woreda 2 region:addis ababa zone:Arada Sub City,meseret dental specialityclinic region:addis ababa zone:Arada Sub City WorHO,confirmed
1029102,emana number 1 medium clinic,addis ababa,rj7VEgtYwuj,emana medium clinic,addis ababa,0.835085928440094,emana number 1 medium clinic woreda:Woreda 9 region:addis ababa zone:Yeka Sub City,emana medium clinic region:addis ababa zone:Yeka Sub City,confirmed
1029221,lealem medium clinic,addis ababa,yY42VsxVPv6,lealem medium clinic,addis ababa,0.8524181842803955,lealem medium clinic woreda:Woreda 8 region:addis ababa zone:Yeka Sub City,lealem medium clinic region:addis ababa zone:Yeka Sub City,confirmed
1029250,akaki yehzib drug store,addis ababa,kCydkxkYxf4,akaki kality woreda 6 dic,addis ababa,0.8295747637748718,akaki yehzib drug store woreda:Woreda 3 region:addis ababa zone:Akaki Kality Sub City,akaki kality woreda 6 dic region:addis ababa zone:Akaki Kality Sub City,confirmed
1029450,elshaday dental medium clinics,addis ababa,ZgnRlGCCcms,elshaday medium clinic,addis ababa,0.8066595792770386,elshaday dental medium clinics woreda:Woreda 9 region:addis ababa zone:Akaki Kality Sub City,elshaday medium clinic region:addis ababa zone:Bole Sub City,confirmed
1029553,mth internal medicine and gynecology specialty clinic,addis ababa,ovD7JA5gCTO,mth gynacological and obststics speciaily clinic,addis ababa,0.8215601444244385,mth internal medicine and gynecology specialty clinic woreda:Woreda 1 region:addis ababa zone:Bole Sub City,mth gynacological and obststics speciaily clinic region:addis ababa zone:Bole Sub City,confirmed
1029557,addis dental laboratory,addis ababa,r8JbGJsWWLp,addisketema woreda 1 dic,addis ababa,0.8390807509422302,addis dental laboratory woreda:Woreda 7 region:addis ababa zone:Kirkos Sub City,addisketema woreda 1 dic region:addis ababa zone:Addis Ketema Sub City,confirmed
1029557,addis dental laboratory,addis ababa,PObFChfmikr,addisketema woreda 9 dic,addis ababa,0.858778178691864,addis dental laboratory woreda:Woreda 7 region:addis ababa zone:Kirkos Sub City,addisketema woreda 9 dic region:addis ababa zone:Addis Ketema Sub City,confirmed
1029583,gurd shola pharmacy,addis ababa,b4Y76cobkY9,gurd shola orsolin catolic clinic,addis ababa,0.8134645819664001,gurd shola pharmacy woreda:Woreda 7 region:addis ababa zone:Bole Sub City,gurd shola orsolin catolic clinic region:addis ababa zone:Bole Sub City,confirmed
1029591,lidia medium dental clinic,addis ababa,RQxn3Zlzcw0,lidiya medium dental clinic,addis ababa,0.8109073638916016,lidia medium dental clinic woreda:Woreda 2 region:addis ababa zone:Lemi kura Sub city,lidiya medium dental clinic region:addis ababa zone:Yeka Sub City,confirmed
1029619,dr adefres specialty clinic,addis ababa,SmJDxqBgOk1,dr adeferes debaleke ent speciality clinic,addis ababa,0.8268347382545471,dr adefres specialty clinic woreda:Woreda 13 region:addis ababa zone:Lemi kura Sub city,dr adeferes debaleke ent speciality clinic region:addis ababa zone:Yeka Sub City,confirmed
1029635,alborg speciality clinic,addis ababa,hN2jtPHs2OL,al borg speciality clinic,addis ababa,0.8127673864364624,alborg speciality clinic woreda:Woreda 2 region:addis ababa zone:Bole Sub City,al borg speciality clinic region:addis ababa zone:Bole Sub City,confirmed
1029670,tamiru drug store,addis ababa,WrJGk1HiqD4,tamiru gofa gebriel medium clinic,addis ababa,0.8087711930274963,tamiru drug store woreda:Woreda 6 region:addis ababa zone:Nifas Silk Lafto Sub City,tamiru gofa gebriel medium clinic region:addis ababa zone:Nifas Silk Lafto Sub City,confirmed
1029698,dr yared speciality clinic,addis ababa,uGB1b7lDOWB,dr yared ped atric specalty clinic,addis ababa,0.8427749872207642,dr yared speciality clinic woreda:Woreda 2 region:addis ababa zone:Bole Sub City,dr yared ped atric specalty clinic region:addis ababa zone:Bole Sub City,confirmed
1029727,tikur abay shoe primary clinic,addis ababa,W2l9B8pUTMX,tekure abaye shoe factory primary clinic,addis ababa,0.830801784992218,tikur abay shoe primary clinic woreda:Woreda 13 region:addis ababa zone:Addis Ketema Sub City,tekure abaye shoe factory primary clinic region:addis ababa zone:Kolfe Subcity,confirmed
1029756,abenet pharmacy,addis ababa,PsBV78jzvNJ,abenet no2 medium clinic,addis ababa,0.8129795789718628,abenet pharmacy woreda:Woreda 4 region:addis ababa zone:Lideta Sub City,abenet no2 medium clinic region:addis ababa zone:Lideta Sub City,confirmed
1029820,tena medium clinic,addis ababa,hbWBuzlUUUC,tena meles medium clinic,addis ababa,0.8007638454437256,tena medium clinic woreda:Woreda 5 region:addis ababa zone:Lideta Sub City,tena meles medium clinic region:addis ababa zone:Gulele Sub City,confirmed
1029820,tena medium clinic,addis ababa,QEczFafiMg6,tena medium clinic,addis ababa,0.8474316000938416,tena medium clinic woreda:Woreda 5 region:addis ababa zone:Lideta Sub City,tena medium clinic region:addis ababa zone:Lideta Sub City,confirmed
1029822,rohobot medium clinic,addis ababa,hyNmXj8Cxrn,rohobot medium clinic,addis ababa,0.838012158870697,rohobot medium clinic woreda:Woreda 4 region:addis ababa zone:Arada Sub City,rohobot medium clinic region:addis ababa zone:Nifas Silk Lafto Sub City,confirmed
1029870,nifas silk kelem primary clinic,addis ababa,nAi1Ay3sooC,nefas silk paints factory primary clinic,addis ababa,0.817675769329071,nifas silk kelem primary clinic woreda:Woreda 10 region:addis ababa zone:Nifas Silk Lafto Sub City,nefas silk paints factory primary clinic region:addis ababa zone:Nifas Silk Lafto Sub City,confirmed
1030129,swift medium clinic,addis ababa,Svq4ldS5zEW,swift healing medium clinic,addis ababa,0.8537759780883789,swift medium clinic woreda:Woreda 13 region:addis ababa zone:Nifas Silk Lafto Sub City,swift healing medium clinic region:addis ababa zone:Nifas Silk Lafto Sub City,confirmed
