mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,match_source
1066609,Hayten Health Post,Afar Region,ZCDRTh1AfZq,Hayten Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066610,Hida Health Post,Afar Region,Me93iizBxiL,Hida Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066611,Irmille Health Post,Afar Region,ypgraCJh2oy,Irmille Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066612,Kulil Health Post,Afar Region,oyUSfXkE5vn,Kulil Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066613,Kora Health Post,Afar Region,BK3Fg4YxzI1,Kora Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066615,Kusraytu Health Post,Afar Region,NrYC9wOdOE8,Kusraytu Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066616,Kullil Health Post,Afar Region,I49oqKTb1JF,Kullil Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066617,Mao Health Post,Afar Region,gY4jTbYN7zi,Mao Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066618,Melabedeyi Health Post,Afar Region,wuZOtPRooWK,Melabedeyi Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066619,Sebiba Health Post,Afar Region,z0AALrtbcDS,Sebiba Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066620,Serea Health Post,Afar Region,Co5yuoFaR0P,Serea Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066621,Sireba Health Post,Afar Region,uwtkoD5h6AS,Sireba Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066625,Adadlay Health Post,Somali Region,TuHLvltChTv,Adadlay Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066626,Gabi Dere Health post,Somali Region,Xp8JbmMMtB6,Gabidhere Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066627,Barta Health Post,Somali Region,i4miiDiroCS,Barta Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066630,Dararwayne Health Post ,Somali Region,DbHz0PURGkO,dararwayne,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066632,Ada Health Center,Afar Region,HuTd7D0Ckig,Ada Health Center,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066634,Hushale Health Post ,Somali Region,kXS8lKDzky4,Hushale Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066636,Doctor Abraham Medium Clinic,Benishangul-Gumuz Region,S7aYyaRI8VR,Doctors Care Medium Clinic,Benishangul Gumuz Regional Health Bureau,1.0,existing_dhis2_id
1066637,Kora Health Post ,Somali Region,DxGkUxwRHb7,Kora Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066638,Madedle Health Post ,Somali Region,hJZfD7WMEQY,Madedle Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066639,Mermersane Health Post,Somali Region,lqPYziEDgC2,Mermersane Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066642,Dincha Basic Health Post,South Ethiopia Region,jTHxvBTGdM4,Dincha Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066643,Banto Basic Health Post,South Ethiopia Region,duvQpEiqM4r,Banto Health Post,SNNP Regional Health Bureau,1.0,existing_dhis2_id
1066645,Biralay Health Post,Somali Region,bUxOHpcGsgr,Biraleey Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066646,Emila Health Post ,Gambella Region,ahPmKP1UM2W,Emila Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066647,Terkedi Health Post,Gambella Region,Wj1RBEYvSbm,Terkedi Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066648,Konyerek Health Post,Gambella Region,eHXrMieg1fA,Konyerek,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066650,Kuechar Health Post,Gambella Region,DrEeWd3Hjt3,Kuechar,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066651,Nyale Health Post,Gambella Region,mfSSvFbJ9o7,Nyale,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066653,Ojok Health Post,Gambella Region,Kt9KgCCHSaK,Ojok,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066654,Olak Health Post,Gambella Region,lEGjbYHCaP6,Olak,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066655,Ashahaad Health Post,Somali Region,ePsDnfMLmE6,Ashahaad Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066656,Puone Health Post,Gambella Region,bNHtpoIcKvt,Puone,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066657,Joru Health Post,Gambella Region,U21blfEryeX,Joro Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066658,Rany Health Post,Gambella Region,ZP2fhE9Ry1P,Rany,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066659,Kachana Health Post,Gambella Region,GWQdutR7PZ5,Kachana Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066660,Canodabamar Health Post,Somali Region,VG7qXfznC2v,Canodabamar Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066661,Tole Health Post,Gambella Region,nOlDqlqUOvI,Tole,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066662,Kereken Health Post,Gambella Region,YFpeTQ2LqnS,Kereken Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066663,Toure Health Post,Gambella Region,zGmJ6Osi0Qe,Toure,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066664,Darida Health Post,Somali Region,qZY2kERJxuG,Darida Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066665,Yiryir Health Post,Gambella Region,l6fiJ7qOEs5,Yiryir,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066666,Galaxaare Health Post,Somali Region,QJaOuOrllEk,Galaxaare Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066667,Godaha Health Post,Somali Region,yL5pb4HNlad,Godaha Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066668,Gurihorad Health Post,Somali Region,BJ5cdJGYzti,GuriHorad Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066678,Dhanka Health post,Somali Region,Z9PH7JdiRxv,Dhanqa Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066681,Gabaya Health Post,Somali Region,NSNsQNd7Ceb,Gabaya Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066683,Bussa Health Post,Somali Region,CFAmajxgbvl,Bussa Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066684,Bemenet Primary Clinic,Gambella Region,Gre5zWXlUMP,Bemenet Primary Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066688,Ginbabe Health Post,Gambella Region,vUA3bsNFKDJ,Ginbabe Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066692,Tigist Primary Clinic,Gambella Region,aBOA2R7LjLl,Tigist Primary Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066693,Lurwaro  Health Post,Gambella Region,u7zeZeDelpD,Lurwaro  Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066695,Namkado Health Post,Gambella Region,ZjQiV0QZuBG,Namkado,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066696,Banyrial Health Post,Gambella Region,K9LL4CAEWS3,Banyrial,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066697,Odak Health Post,Gambella Region,xaHkRNE3xT5,Odak Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066700,Dirmadow Health Post ,Somali Region,nxT2OCbimfB,Dirmadaw Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066701,Towawa Health Post,Gambella Region,qmYkFnhlW8a,Towawa Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066703,Hardhagah Health post,Somali Region,ycr2oOcPSl3,Hardhagax Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066705,Vision Primary Clinic,Gambella Region,d43S23Vuinh,Vision Primary Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066708,Jidhacle Health post,Somali Region,f5R41iciddk,Jidhacle Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066710,Universal Medium Clinic,Gambella Region,SJUJrZx2eMo,Universal Medium Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066711,Kudamaydal Health post,Somali Region,USFLqcaaQLv,Kudamaydal Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066712,Kidist Arsema Medium Clinic,Gambella Region,zXLe7ogmkox,Kidist Arsema Medium Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066713,Mudul Health Post,Somali Region,blrqbYlThlX,Mudul Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066717,Fekade Egziyabehire Primary Clinic,Gambella Region,Y8cOHtTjkuf,Fekade Egziyabehire Primary Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066718,Tantomi Health Center,Somali Region,oQLHuQmCgpJ,Gorey Health Center,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066719,Gubeti Health Post,Gambella Region,CkWW9X8NEYb,Gubeti,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066720,karin cagaag Health Post,Somali Region,P2o1k57HrOn,karin cagaag hp,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066724,Korgang Primary Clinic,Gambella Region,ubSqux6jwds,Kuergeng Primary Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066726,Tukale Health post,Somali Region,HqnfBydhQgY,Tukale Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066728,Xarmiya health post,Somali Region,KdZ1lpmVY82,Xaramiya Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066731,Biruk Primary Clinic,Gambella Region,aSJdBve8iiz,Biruk Primary Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066732,Chatyier Health Post,Gambella Region,Siwy5G1jEOj,Chatyier,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066733,Chionyang Health post,Gambella Region,voIigVxzyf4,Chionyang,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066734,Chogn Health Post,Gambella Region,D9rDciRSQmX,Chogn Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066735,Medaniyalem Primary Clinic,Gambella Region,KsNRqAi42MX,Medaniyalem Primary Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066736,Kuanylow Health Post,Gambella Region,mr3zP05w1KT,Kuanylow,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066737,Guttik Health Post,Gambella Region,GWCEVr5rqox,Guttik,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066738,Lietchori Health Post,Gambella Region,PsnnMhPlNMx,Lietchori,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066739,Kuachthiang 02 Health Post,Gambella Region,iZ5BZkF3WmK,Kuachthiang 02 Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066740,Lolthoa Health Post,Gambella Region,Z0FrT43iNVw,Lolthoa,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066742,Katier Health Post,Gambella Region,rmPhvxRsRPP,Mading,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066743,Makuar Health Post,Gambella Region,A3FCow0DbgJ,Makuar Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066744,Madding Health Post,Gambella Region,vzn0OudiJBM,Madding,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066745,Doprar Health Post,Gambella Region,Txk9rGWxX4A,Marial Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066747,Malow Health Post,Gambella Region,gFu2dKt2hOQ,Malow,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066748,Thanchar Health Post,Gambella Region,SXn1ttVshdt,Thanchar Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066749,Matar 02 Health Post,Gambella Region,l4hv2Tmz2ve,Matar 02,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066750,Tongedol Health Post,Gambella Region,nbAk2F3F5sN,Tongedol,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066751,Torgach Health Post,Gambella Region,MimcgXcg01r,Torgach,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066752,Methar Primary Clinic,Gambella Region,wl0dFarhyc8,Methar Primary Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066753,Quine Medium Clinic,Gambella Region,tmV8wKxVqkH,Kuyin Medium Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066754,Ulang Health Post,Gambella Region,IYA8OL5xWYd,Ulang Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066755,Rodgong Health Post,Gambella Region,LkwB9EHpMli,Rodgong,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066756,Wow Health Post,Gambella Region,vrqm0LdeCsx,Wow Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066757,Rodlony Health Post,Gambella Region,ut70rCbuhos,Rodlony,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066759,kalkidan Primary Clinic,Gambella Region,N92uMDVM0r5,kalkidan Primary Cllinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066760,Thoarkulang Health Post,Gambella Region,IVBvw7u7DUB,Thoarkulang,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066763,Konkel Primary Clinic,Gambella Region,dR4sY8rEKIj,Konkel Primary Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066764,Jiongol Health Post,Gambella Region,PrwzGITrT72,Jiongol Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066765,Puokueth Health Post,Gambella Region,rrh3BQ7slMQ,Puokueth Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066766,Mangok Health Post,Gambella Region,n6E6SWuPfwG,Mangok,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066767,Nyikua Health Post,Gambella Region,GrqcpORFN6Z,Nyikua,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066769,Nyikuali Health Post,Gambella Region,klEvyw7WfPM,Nyikuali,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066787,biyokhadhadhe,Somali Region,CaBhqXWW0zT,biyokhadhadhe,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066792,Anfe Health post,Somali Region,MDSPDjjiSUS,Anfe Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066794,Barqomal Health Post,Somali Region,epSFCot1Nxs,barqamaal hp,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066796,Dabala Health Post,Somali Region,yXaDZ2TLUzF,Dabala Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066800,DurwaleE Health Post,Somali Region,A3XJu0Q4IXm,Durwale Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066801,dulcad HP,Somali Region,MInMr7aNEzD,dulcad HP,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066802,Timo Khayr Health Post,Somali Region,TvcxLNO5Hq4,Timokayr Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066803,Landheer Health Post,Somali Region,G6lMNsrFMpT,laandheer hp,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066804,Ebload Health Post,Somali Region,XqWxLce8WQc,Ebload Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066806,Finjaawe Health Post,Somali Region,TdZQovhWmGM,Finjaawe Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066807,Gagurey Health Post,Somali Region,TtMc8Ia2ip5,Gagurey Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066809,Kulande Health Post,Somali Region,MPsQvihNln2,Kulande Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066810,Labiga Health Post,Somali Region,Z7Xbua5XpJ4,Labiga Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066811,Magalaad Mayu Health Post,Somali Region,o8N7ku6aKDW,Magalaad Mayu Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066812,Sarka Health Post,Somali Region,j1LPe4o9PcF,Sarka Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066813,Ulaag Health Post,Somali Region,qeXdEEZ6Hhp,Ulaag Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066816,Sercamo Health Post,Afar Region,DBvuSwSVhGT,Sercamo Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066817,Lay Metekleya Health Post,Afar Region,Uisqinwp0x3,Lay Metekleya Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066818,Bonta Health Post,Afar Region,Y90GwlLGa68,Bonta Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066819,Kedabada Health Post,Afar Region,pKBKGI95Po2,Kedabada Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066821,Biyo Jif Health Post,Somali Region,E9n9rvP9HCH,Biyo Jif Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066822,Kidus Gebriel Medium Clnic,Gambella Region,airCiNU9r1A,Kidus Gebriel Medium Clnic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066825,"Ad,Ad Health Post",Somali Region,ASO7eW7jwnP,"Ad,Ad Health Post",Somali Regional Health Bureau,1.0,existing_dhis2_id
1066826,"Ba,Ad Weyn Health Post",Somali Region,MMFDb3y1lyh,"Ba,Ad Weyn Health Post",Somali Regional Health Bureau,1.0,existing_dhis2_id
1066827,Beraran Health Post,Somali Region,a3Xj121FYdZ,Beraran Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066830,Butamayo Health Post,Somali Region,XSXh8unDyFq,Butamayo Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066831,Dharkaley Health Post,Somali Region,h80TrcYWoDG,Dharkaley Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066832,Malka Adey Health Post,Somali Region,HMwwv7nJHOO,Malka Adey Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066833,Maber Dhera Health Post,Somali Region,SEIXzFJoz0k,Maber Dhera Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066834,Hawalo Haji Health Post,Somali Region,PNcKGev7AVI,Hawalo Haji Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066836,Kiliwe Health Post,Somali Region,zQ8s5LleYRk,Kiliwe Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066839,El-Nesib Health Post,Somali Region,s0ATmuWKBq1,El-Nesib Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066840,Diredima Health Post,Somali Region,W5ohradcLcd,Diredima Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066841,Wolena Health Post,Somali Region,G2TJiYc5uL3,Wolena Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066842,Dibora Primary clinic,Gambella Region,T4xCPxk8ee9,Dibora Primary Clinic,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066843,Halysumale Health Post,Afar Region,vaDjir0a2QH,Halysumale Health Post,Afar Regional Health Bureau,1.0,existing_dhis2_id
1066844,Kalman Health Post,Somali Region,CANmlz9iqNg,Kalman Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066845,Kobe Health Post,Somali Region,winh7asbxRO,Kobe Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066846,Malkadida Health Center,Somali Region,UjzIZEL9uy4,Malkadida Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066847,Sablaley Health Post,Somali Region,mIzwD0h2Hej,Sablaley Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066849,Lasagalay Health Post,Somali Region,HfSoMlkS4c9,Lasagalay Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066850,Masala Adun Health Post,Somali Region,rrGNIah6CCe,Masala-Aduun Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066852,Qasaxdheere Health Post,Somali Region,TCiOiWrIjIy,Qansax dheere Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066857,Qudhacla Yare Health Post,Somali Region,VeJHx9ouSOv,Udhacle yare Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066863,Daka-Wata Health Post,Somali Region,ZOsUi8Hvfih,Daka-Wata Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066865,Faraq Health Post,Somali Region,vowhZ3WRQwK,Faraq Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066866,Siifaan Health Post,Somali Region,W4YTTFu19yZ,Siifaan Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066867,Goja Health Post,Somali Region,ZSGXxaaeSBC,Goja Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066868,Wunthow Health Post,Gambella Region,sFMDZaReXzL,Wunthow Health Post,Gambella Regional Health Bureau,1.0,existing_dhis2_id
1066869,Kun Sigale Health Post,Somali Region,ZckhmdAI8y5,Kun Sigale Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066871,Surunka Likaha Health Post,Somali Region,zRmsh3DrySB,Surunka Likaha Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066873,Adi Adeye Health Post,Somali Region,zGp19S5lmXO,Adi Adeye Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066874,Bander Health post,Somali Region,OYGgeej7JLG,Bandher Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
1066875,Bardumay Health post,Somali Region,RgcZXLiTWvI,Bardumay Health Post,Somali Regional Health Bureau,1.0,existing_dhis2_id
