,,name_exact,name_levenshtein,name_jaro_winkler,name_cosine,region_exact,feature_sum,feature_mean
11113,2491,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11113,2569,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11116,1205,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11116,1225,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11117,1345,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11118,1886,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11118,2490,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11118,2491,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11118,2569,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11122,1252,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11122,2473,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11124,1092,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11125,1906,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11126,1971,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11127,1048,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11127,1299,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11127,1300,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11129,2012,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11130,767,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11130,907,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11130,1022,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11130,1571,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11130,1637,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11130,1868,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11130,2542,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11130,2543,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11132,764,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11132,1150,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11132,2492,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11133,950,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11135,929,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11135,2020,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11135,2021,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11136,1593,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11137,2431,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11138,878,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11139,906,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11139,1478,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11139,1627,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11139,1677,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11139,2212,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11139,2220,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11139,2493,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11140,1071,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11140,1227,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11140,1228,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11141,864,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11141,1008,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11141,1183,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11141,1433,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11141,1721,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11141,2244,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11141,2468,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11142,2155,0,0.0,1.0,1.0,1,3.0,1.0
11143,2081,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11144,2085,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11145,1104,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11145,1916,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11146,764,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11146,1150,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11146,2492,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11147,760,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11147,965,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11147,1016,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11147,1024,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11147,1039,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11147,1040,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11147,1867,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11147,1897,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11147,2317,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11147,2318,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11150,860,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11150,862,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11150,2354,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11151,795,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11151,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11151,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11151,1390,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11151,1813,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11151,2363,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11151,2430,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11151,2524,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11153,1017,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11153,1018,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11153,1019,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11153,1505,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11153,1898,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11154,876,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11154,939,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11154,2160,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11154,2441,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11154,2561,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11155,2367,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11155,2529,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11155,2530,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11156,947,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11158,787,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
11158,1038,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11158,1913,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11158,2101,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11158,2537,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11160,1117,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11160,2294,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11160,2295,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11161,1406,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11161,2585,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
11164,2334,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11164,2489,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11165,2367,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11165,2529,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11165,2530,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11166,1312,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11166,2258,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11167,2365,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11168,1749,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11169,2503,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11171,911,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11171,912,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11171,1791,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11171,1888,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11173,1572,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11174,970,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11174,971,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11174,1200,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11175,970,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11175,971,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11175,1200,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11177,1221,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11178,2344,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11179,1293,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11179,1937,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11179,1938,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11179,2463,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11183,2422,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11183,2462,0,1.0,1.0,0.0,1,3.0,1.0
11184,795,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11184,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11184,1389,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11184,1390,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11184,1813,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11184,2363,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11184,2430,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11184,2524,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11185,1161,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11186,1544,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11186,2500,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11187,892,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11187,1778,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11188,1728,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11188,1912,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11190,2431,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
11191,866,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11191,921,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11191,1157,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11191,1757,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11191,1815,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11193,2425,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11194,1095,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11195,1157,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11197,1161,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11198,995,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11200,1243,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11200,2332,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11200,2333,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11204,1193,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11204,1243,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11204,2332,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11205,785,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11208,1232,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11208,1592,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11208,2403,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11209,1022,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11209,1740,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11209,1792,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11209,2018,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11210,2539,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11211,1193,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11211,1586,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11211,2123,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11211,2333,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11211,2351,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11213,967,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11213,968,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11213,1045,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11213,1046,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11214,1111,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11214,1226,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11214,1295,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11214,1483,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11216,950,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11218,970,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11218,971,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11218,1200,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11219,1620,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11219,1773,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11219,1774,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11222,1013,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11222,1446,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11223,1921,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11226,2466,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11226,2467,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11227,2105,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11230,1054,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11230,2553,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11231,1491,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11231,2525,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11232,1591,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11234,1218,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11234,1322,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11234,1336,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11234,1472,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11234,1639,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11234,1712,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11235,781,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11235,799,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11235,800,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11235,801,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11235,802,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11235,803,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11235,804,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11235,961,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11235,2545,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11236,2136,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11238,795,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11238,867,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11238,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11238,1390,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11238,1813,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11238,2363,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11238,2430,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11238,2524,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11241,1479,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11242,1165,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11242,1254,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11243,960,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11243,1831,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11243,2167,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11243,2420,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11244,1173,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11244,1174,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11244,1929,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11247,1143,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11247,2125,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11247,2146,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11247,2358,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11247,2573,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11249,2263,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11250,828,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11250,1028,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11251,2486,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11252,1689,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11253,1708,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11253,2549,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11254,1118,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11255,1436,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
11256,841,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11258,1996,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11259,763,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11259,2091,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11261,891,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11261,929,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11261,1094,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11261,1901,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11261,2474,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11264,1689,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11264,1866,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11266,953,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11267,1562,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11268,982,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11268,1054,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11270,809,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11270,905,0,0.0,1.0,1.0,1,3.0,1.0
11270,1041,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11272,785,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11274,876,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11274,939,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11274,2160,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11274,2441,0,0.0,1.0,1.0,1,3.0,1.0
11274,2561,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11277,2266,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11277,2267,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11277,2268,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11278,798,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11278,2011,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11278,2137,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11279,823,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11279,1789,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11280,1142,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11281,2051,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11285,1829,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11285,1830,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11285,2359,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11286,778,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11286,1788,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11286,2589,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11287,960,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11287,1831,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11287,2167,0,0.0,1.0,1.0,1,3.0,1.0
11287,2420,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11288,760,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11288,965,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11288,1016,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11288,1024,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11288,1039,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11288,1040,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11288,1867,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11288,1897,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11288,2317,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11288,2318,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11289,1484,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11289,1486,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11290,808,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11290,1563,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11291,919,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11291,1435,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11294,2244,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11295,795,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11295,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11295,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11295,1390,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11295,1813,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11295,2363,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11295,2430,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11295,2524,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11296,1250,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11296,1391,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11297,2367,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11297,2529,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11297,2530,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11298,1425,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11299,995,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11301,2422,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11307,1126,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11307,1282,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11307,1291,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11308,795,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11308,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11308,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11308,1390,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11308,1813,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11308,2363,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11308,2430,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11308,2524,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11309,777,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11309,1069,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11309,1415,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11309,1449,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11309,1909,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11309,1985,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11309,2014,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11309,2391,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11309,2481,1,1.0,1.0,1.0,1,5.0,1.6666666666666667
11311,1029,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11312,1689,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11312,1866,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11313,1381,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11313,1477,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11313,1949,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11313,2299,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11313,2339,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11313,2340,0,0.0,1.0,1.0,1,3.0,1.0
11314,758,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11314,808,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11314,1563,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11315,795,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11315,867,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11315,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11315,1390,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11315,1813,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11315,2363,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11315,2430,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11315,2524,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11316,1613,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11316,1832,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11316,2348,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11317,884,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11317,1345,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11317,1522,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11317,2073,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11317,2111,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11317,2451,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11317,2452,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11317,2511,0,1.0,1.0,1.0,1,4.0,1.3333333333333333
11318,795,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11318,867,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11318,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11318,1390,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11318,1813,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11318,2363,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11318,2430,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11318,2524,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11319,795,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11319,867,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11319,1389,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11319,1390,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11319,1813,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11319,2363,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11319,2430,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11319,2524,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
11320,949,0,0.0,1.0,0.0,1,2.0,0.6666666666666666
11320,1521,0,0.0,0.0,0.0,1,1.0,0.3333333333333333
